rowIndex,Name,mapId,slug,url,file_all,type,collection
560,Family Health Center,,family-health-center,https://share.livexyz.com/?theme=dark&tags=59e66698fb0ac700043e4e09&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0a86c281cb__family-health-center.jpg,category,municipal
561,Sports Facility,,sports-facility,https://share.livexyz.com/?theme=dark&tags=5511be5e3d42bd0003000632&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_b0c3bcf46f__sports-facility.jpg,category,parks & rec
562,Watch Store,,watch-store,https://share.livexyz.com/?theme=dark&tags=562513b750d443000300069d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_844322ba46__watch-store.jpg,category,fashion
563,Medical Spa,,medical-spa,https://share.livexyz.com/?theme=dark&tags=559feb63b9c62800030000c3&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_4f1c1acd88__medical-spa.jpg,category,municipal
564,Antique Shop,,antique-shop,https://share.livexyz.com/?theme=dark&tags=5511be4c3d42bd00030005e4&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_4d44bdbf60__antique-shop.jpg,category,home & hobby
565,Breakfast Cart,,breakfast-cart,https://share.livexyz.com/?theme=dark&tags=59c18731e41d550e7ccd77d0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f8605e1230__breakfast-cart.jpg,category,food
566,Irish Pub,,irish-pub,https://share.livexyz.com/?theme=dark&tags=5511be5c37345d0003000666&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_013ac56d45__irish-pub.jpg,category,drinks
567,Electronic Repair Shop,,electronic-repair-shop,https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde58428&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_7ba9192112__electronic-repair-shop.jpg,category,services
568,Hotel Bar,,hotel-bar,https://share.livexyz.com/?theme=dark&tags=5511be7e3d42bd00030006da&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_c59d3ac96c__hotel-bar.jpg,category,drinks
569,Plumbing Supply Store,,plumbing-supply-store,https://share.livexyz.com/?theme=dark&tags=59e4f7eb35e54b00040babc6&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_982c1798eb__plumbing-supply-store.jpg,category,home & hobby
570,Home Improvement Store,,home-improvement-store,https://share.livexyz.com/?theme=dark&tags=5511be4937345d0003000607&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_57fc64cb44__home-improvement-store.jpg,category,home & hobby
571,Music School,,music-school,https://share.livexyz.com/?theme=dark&tags=5519b04463b4ff000300001d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0492d5be40__music-school.jpg,category,groups
572,Car Rental Company,,car-rental-company,https://share.livexyz.com/?theme=dark&tags=564a3a08c9d29d000300096e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d042eda311__car-rental-company.jpg,category,transport
573,Rug Store,,rug-store,https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5841e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_9ecf868570__rug-store.jpg,category,home & hobby
574,Electrical Supply Company,,electrical-supply-company,https://share.livexyz.com/?theme=dark&tags=59ea31873a04ba00045a0436&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_4ed16cb866__electrical-supply-company.jpg,category,home & hobby
575,BBQ Restaurant,,bbq-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be7f37345d00030006fc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_011c8c1168__bbq-restaurant.jpg,category,food
576,Lighting Store,,lighting-store,https://share.livexyz.com/?theme=dark&tags=565372afd36f17000300019a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_80f147d41e__lighting-store.jpg,category,home & hobby
577,Southern Restaurant,,southern-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be4037345d00030005de&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_4ce2399548__southern-restaurant.jpg,category,food
578,Radiology Center,,radiology-center,https://share.livexyz.com/?theme=dark&tags=5a0e027bbc780d000425fb8d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2677986d96__radiology-center.jpg,category,municipal
579,Recycling Center,,recycling-center,https://share.livexyz.com/?theme=dark&tags=56250e0150d44300030005d4&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a01d40ae63__recycling-center.jpg,category,municipal
580,Dialysis Center,,dialysis-center,https://share.livexyz.com/?theme=dark&tags=5a29a1186ba73e0004f353d0&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_8dcb3bf50c__dialysis-center.jpg,category,municipal
581,West Indian Restaurant,,west-indian-restaurant,https://share.livexyz.com/?theme=dark&tags=59c18724e41d550e7ccd779a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2f9a59e55b__west-indian-restaurant.jpg,category,food
582,Turkish Restaurant,,turkish-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be483d42bd00030005d5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a5cc76a85d__turkish-restaurant.jpg,category,food
583,Laser Center,,laser-center,https://share.livexyz.com/?theme=dark&tags=59ea47903a04ba00045a210f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2b321b81e0__laser-center.jpg,category,municipal
584,Creperie,,creperie,https://share.livexyz.com/?theme=dark&tags=5511be7f3d42bd00030006e2&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_24a9f0f22a__creperie.jpg,category,food
585,Tool Rental Store,,tool-rental-store,https://share.livexyz.com/?theme=dark&tags=59e8dde4161156000449cc74&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_8e4ceae6c9__tool-rental-store.jpg,category,home & hobby
586,Arts Organization,,arts-organization,https://share.livexyz.com/?theme=dark&tags=5a26d3b0e5de3a000457a62c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_937094b67e__arts-organization.jpg,category,groups
587,Food Bar,,food-bar,https://share.livexyz.com/?theme=dark&tags=5511be5937345d0003000654&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f4167840f3__food-bar.jpg,category,food
588,Print Studio,,print-studio,https://share.livexyz.com/?theme=dark&tags=59cac0319a7ab70004667a64&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_5a7afde174__print-studio.jpg,category,groups
589,Bath & Body Shop,,bath-and-body-shop,https://share.livexyz.com/?theme=dark&tags=5511be6b3d42bd0003000678&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0a46c32c82__bath-and-body-shop.jpg,category,home & hobby
590,Therapy Center,,therapy-center,https://share.livexyz.com/?theme=dark&tags=5a146bf5c320ce0004375667&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_3da094e2c9__therapy-center.jpg,category,municipal
591,Cheese Shop,,cheese-shop,https://share.livexyz.com/?theme=dark&tags=5511be4537345d00030005f7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d0aa111df2__cheese-shop.jpg,category,essentials
592,Security Store,,security-store,https://share.livexyz.com/?theme=dark&tags=59c18701e41d550e7ccd76d8&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_072d532028__security-store.jpg,category,home & hobby
593,Jazz Club,,jazz-club,https://share.livexyz.com/?theme=dark&tags=5511be843d42bd00030006f8&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_3931ca0770__jazz-club.jpg,category,entertainment
594,Taiwanese Restaurant,,taiwanese-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be6c3d42bd000300067e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_529252f4a0__taiwanese-restaurant.jpg,category,food
595,Art Class Studio,,art-class-studio,https://share.livexyz.com/?theme=dark&tags=59e7cfda23b5300004799495&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0d7c430344__art-class-studio.jpg,category,groups
596,Haitian Restaurant,,haitian-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be5d37345d000300066a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_e2f548930f__haitian-restaurant.jpg,category,food
597,Sanitation Facility,,sanitation-facility,https://share.livexyz.com/?theme=dark&tags=59d3fabedda1090004fe4e2b&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_b64622a30e__sanitation-facility.jpg,category,municipal
598,Whiskey Bar,,whiskey-bar,https://share.livexyz.com/?theme=dark&tags=5511be4d3d42bd00030005ea&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a4d53606db__whiskey-bar.jpg,category,drinks
599,Salvadoran Restaurant,,salvadoran-restaurant,https://share.livexyz.com/?theme=dark&tags=55560da54b90cf00030001c7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_be8841341d__salvadoran-restaurant.jpg,category,food
600,Russian Restaurant,,russian-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be553d42bd0003000607&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_13ebfbf326__russian-restaurant.jpg,category,food
601,Brazilian Restaurant,,brazilian-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be553d42bd0003000605&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_706d804f30__brazilian-restaurant.jpg,category,food
602,Georgian Restaurant,,georgian-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be3f37345d00030005d9&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_93d501044d__georgian-restaurant.jpg,category,food
603,Sweets Stand,,sweets-stand,https://share.livexyz.com/?theme=dark&tags=59d66f8f185eae0004d1a014&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0439e50ef7__sweets-stand.jpg,category,food
604,"Art, Photos & Frames Shops",,art-photos-and-frames-shops,https://share.livexyz.com/?theme=dark&tags=5511be8637345d000300071c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_ead7169f73__art-photos-and-frames-shops.jpg,category,home & hobby
605,Furniture Restoration Shop,,furniture-restoration-shop,https://share.livexyz.com/?theme=dark&tags=57e48f42d8f31a0003e7b0a3&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_bfb3833949__furniture-restoration-shop.jpg,category,services
606,Polish Restaurant,,polish-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be623d42bd000300064b&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a61b7da211__polish-restaurant.jpg,category,food
607,Bowling Alley,,bowling-alley,https://share.livexyz.com/?theme=dark&tags=5511be4f37345d0003000627&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_432a5f0ed6__bowling-alley.jpg,category,entertainment
608,Trinidad & Tobago Restaurant,,trinidad-and-tobago-restaurant,https://share.livexyz.com/?theme=dark&tags=59c18724e41d550e7ccd779c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_b2ba1a85fd__trinidad-and-tobago-restaurant.jpg,category,food
609,Conference Center,,conference-center,https://share.livexyz.com/?theme=dark&tags=59f24bd3cc7f8c000459a9cf&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2d092956ac__conference-center.jpg,category,groups
610,Culinary School,,culinary-school,https://share.livexyz.com/?theme=dark&tags=55956d94271acc0003000123&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_0360eaa87a__culinary-school.jpg,category,groups
611,Cigar Bar,,cigar-bar,https://share.livexyz.com/?theme=dark&tags=5511be423d42bd00030005ba&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2336d3699e__cigar-bar.jpg,category,drinks
612,Nepalese Restaurant,,nepalese-restaurant,https://share.livexyz.com/?theme=dark&tags=5526f7e5d8ca700003000026&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_c252667786__nepalese-restaurant.jpg,category,food
613,Computer Store,,computer-store,https://share.livexyz.com/?theme=dark&tags=59c186ffe41d550e7ccd76c7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_630274dd0a__computer-store.jpg,category,home & hobby
614,Zoo,,zoo,https://share.livexyz.com/?theme=dark&tags=5511be703d42bd0003000691&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_75c876e6a0__zoo.jpg,category,arts & culture
615,Piano Bar,,piano-bar,https://share.livexyz.com/?theme=dark&tags=5511be803d42bd00030006e5&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_94fd822816__piano-bar.jpg,category,drinks
616,Argentine Restaurant,,argentine-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be5a3d42bd000300061f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_dfd88f5ee7__argentine-restaurant.jpg,category,food
617,Food Shelf,,food-shelf,https://share.livexyz.com/?theme=dark&tags=59f8cf298438850004de075e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_b106604b8a__food-shelf.jpg,category,groups
618,Ethiopian Restaurant,,ethiopian-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be5b3d42bd0003000624&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_aa761097ef__ethiopian-restaurant.jpg,category,food
619,Yemeni Restaurant,,yemeni-restaurant,https://share.livexyz.com/?theme=dark&tags=59c1872ae41d550e7ccd77af&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_3d6da206c3__yemeni-restaurant.jpg,category,food
620,Afghan Restaurant,,afghan-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be5237345d0003000633&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_27e46e3694__afghan-restaurant.jpg,category,food
621,Gun Range,,gun-range,https://share.livexyz.com/?theme=dark&tags=55a40f6ab48b8f00030013bd&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_03863667c8__gun-range.jpg,category,entertainment
622,Fitness Equipment Store,,fitness-equipment-store,https://share.livexyz.com/?theme=dark&tags=59c18700e41d550e7ccd76cc&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_958765122f__fitness-equipment-store.jpg,category,home & hobby
623,���� Black-Owned Businesses,5eda2f900b1e580001f12ff5,black-owned-businesses,https://share.livexyz.com/maplist/5eda2f900b1e580001f12ff5?theme=dark&tags=&pinSize=large&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,assets/all/5eda2f900b1e580001f12ff5__black-owned-businesses.jpg,category,official nyc guides
624,���� AAPI-Owned Businesses,6095648d2e52a600013a7648,aapi-owned-businesses,https://share.livexyz.com/maplist/6095648d2e52a600013a7648?theme=dark&tags=&pinSize=large&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,assets/all/6095648d2e52a600013a7648__aapi-owned-businesses.jpg,category,official nyc guides
625,���� Latinx-Owned Businesses,6095641063d3c10001c9f8dd,latinx-owned-businesses,https://share.livexyz.com/maplist/6095641063d3c10001c9f8dd?theme=dark&tags=&pinSize=large&pinColor=&zoom=&bearing=&lat=&lng=&showSubwayLines=,assets/all/6095641063d3c10001c9f8dd__latinx-owned-businesses.jpg,category,official nyc guides
626,Colombian Restaurant,,colombian-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be863d42bd0003000700&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_eba491a396__colombian-restaurant.jpg,category,food
627,Mobile Phone Accessories Store,,mobile-phone-accessories-store,https://share.livexyz.com/?theme=dark&tags=59ea2ce03a04ba000459ff4f&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_a353096cb6__mobile-phone-accessories-store.jpg,category,home & hobby
628,Wings Restaurant,,wings-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be743d42bd00030006a7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_21679e9360__wings-restaurant.jpg,category,food
629,Jewelry Repair Shop,,jewelry-repair-shop,https://share.livexyz.com/?theme=dark&tags=56392075615d65000300136d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f860f16380__jewelry-repair-shop.jpg,category,services
630,Neurologist,,neurologist,https://share.livexyz.com/?theme=dark&tags=5a15ba3a636e4f0004e0a19a&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_1bc99dae41__neurologist.jpg,category,municipal
631,Formalwear Store,,formalwear-store,https://share.livexyz.com/?theme=dark&tags=5625194f0d55a70003000781&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2469450d22__formalwear-store.jpg,category,fashion
632,Soul Food Restaurant,,soul-food-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be633d42bd0003000650&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_19787dc67e__soul-food-restaurant.jpg,category,food
633,Karaoke Bar,,karaoke-bar,https://share.livexyz.com/?theme=dark&tags=5511be763d42bd00030006af&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_4e4eb4cadf__karaoke-bar.jpg,category,drinks
634,Glass Store,,glass-store,https://share.livexyz.com/?theme=dark&tags=59e4fdf635e54b00040bb49e&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_424ff1781f__glass-store.jpg,category,home & hobby
635,Language School,,language-school,https://share.livexyz.com/?theme=dark&tags=59c18731e41d550e7ccd77ce&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_31aba64aa6__language-school.jpg,category,groups
636,"Kitchen, Bath & Flooring Stores",,kitchen-bath-and-flooring-stores,https://share.livexyz.com/?theme=dark&tags=56dc73c2c55a626ccde5841d&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f248084f06__kitchen-bath-and-flooring-stores.jpg,category,home & hobby
637,Irish Restaurant,,irish-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be8737345d0003000723&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_003fae0879__irish-restaurant.jpg,category,food
638,Personal Trainer Studio,,personal-trainer-studio,https://share.livexyz.com/?theme=dark&tags=5a1ef9b00d30950004f28602&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f3aa7986bb__personal-trainer-studio.jpg,category,fitness
639,Boxing Gym,,boxing-gym,https://share.livexyz.com/?theme=dark&tags=59c18722e41d550e7ccd7783&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_3dbf6ff961__boxing-gym.jpg,category,fitness
640,Recording Studio,,recording-studio,https://share.livexyz.com/?theme=dark&tags=55919c8326774100030000a6&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_2e12bcd93a__recording-studio.jpg,category,groups
641,Food Market,,food-market,https://share.livexyz.com/?theme=dark&tags=59f21bbd920cc20004f67a27&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_af21a11bd7__food-market.jpg,category,essentials
642,Crossfit Gym,,crossfit-gym,https://share.livexyz.com/?theme=dark&tags=59c18715e41d550e7ccd771c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_fdb5e5eace__crossfit-gym.jpg,category,fitness
643,Homeless Shelter,,homeless-shelter,https://share.livexyz.com/?theme=dark&tags=59f0dffbfd1a8000041223b7&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_9f15bb2232__homeless-shelter.jpg,category,groups
644,Nursing Home,,nursing-home,https://share.livexyz.com/?theme=dark&tags=56be307d1f4bd80003001f87&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d5a9e73e18__nursing-home.jpg,category,municipal
645,Snack Bar,,snack-bar,https://share.livexyz.com/?theme=dark&tags=59c18729e41d550e7ccd77ab&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_60a5bb92a4__snack-bar.jpg,category,food
646,Tavern,,tavern,https://share.livexyz.com/?theme=dark&tags=59e26b52e176180004276990&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_f4368f27d2__tavern.jpg,category,drinks
647,General Store,,general-store,https://share.livexyz.com/?theme=dark&tags=5907c6818dd42d0004b91cde&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_30b837f662__general-store.jpg,category,essentials
648,Beauty School,,beauty-school,https://share.livexyz.com/?theme=dark&tags=559ff7ecb9c6280003000135&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_56a0db4fb3__beauty-school.jpg,category,groups
649,Flea Market,,flea-market,https://share.livexyz.com/?theme=dark&tags=5511be553d42bd0003000606&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_cb5dfa6abc__flea-market.jpg,category,home & hobby
650,Sake Bar,,sake-bar,https://share.livexyz.com/?theme=dark&tags=5511be7f3d42bd00030006df&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_23b74aa8b5__sake-bar.jpg,category,drinks
651,Gymnastics Center,,gymnastics-center,https://share.livexyz.com/?theme=dark&tags=5570b1087166200003000063&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_6e45aa7f4f__gymnastics-center.jpg,category,fitness
652,Comedy Club,,comedy-club,https://share.livexyz.com/?theme=dark&tags=5511be423d42bd00030005bb&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_94827d4193__comedy-club.jpg,category,entertainment
653,Southwestern Restaurant,,southwestern-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be593d42bd000300061c&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_421ee4b264__southwestern-restaurant.jpg,category,food
654,Pretzel Shop,,pretzel-shop,https://share.livexyz.com/?theme=dark&tags=59ef8ba9ef90e700041f59fd&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_d7b10704ec__pretzel-shop.jpg,category,food
655,Camera Store,,camera-store,https://share.livexyz.com/?theme=dark&tags=5511be3937345d00030005ba&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_27fbbab52e__camera-store.jpg,category,home & hobby
656,Leather Goods Store,,leather-goods-store,https://share.livexyz.com/?theme=dark&tags=59c18704e41d550e7ccd76fa&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_13812eb6c4__leather-goods-store.jpg,category,fashion
657,Moroccan Restaurant,,moroccan-restaurant,https://share.livexyz.com/?theme=dark&tags=5511be5a3d42bd0003000621&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_1756c8bc76__moroccan-restaurant.jpg,category,food
658,Tackle Shop,,tackle-shop,https://share.livexyz.com/?theme=dark&tags=59c18701e41d550e7ccd76de&pinSize=large&pinColor=&zoom=10.25&bearing=&lat=40.741598&lng=-73.943009&showSubwayLines=,assets/all/noid_c996273f88__tackle-shop.jpg,category,home & hobby
